employee,VOTE,amount
460334,566,"194,601"
460340,566,"187,667"
460355,566,"197,100"
460358,566,"168,900"
460373,566,"29,700"
460376,566,"159,700"
460409,566,"13,000"
460454,566,"20,200"
460462,566,"206,918"
460472,566,"166,346"
460487,566,"200,265"
460490,566,"194,222"
460536,566,"188,230"
460539,566,"194,587"
460556,566,"177,400"
460565,566,"193,220"
460574,566,"45,522"
460586,566,"195,000"
460592,566,"194,563"
460634,566,"190,188"
460637,566,"202,292"
460640,566,"230,598"
460651,566,"217,810"
460654,566,"183,100"
460663,566,"119,800"
460693,566,"187,776"
460720,566,"211,632"
460732,566,"185,800"
460777,566,"200,893"
460786,566,"148,700"
460795,566,"139,165"
460798,566,"100,000"
460804,566,"193,200"
460810,566,"194,265"
460816,566,"187,407"
460828,566,"168,900"
460843,566,"205,950"
460855,566,"138,200"
460858,566,"192,902"
460861,566,"170,558"
460873,566,"173,100"
460911,566,"181,624"
460920,566,"200,200"
460929,566,"20,600"
460941,566,"211,632"
460950,566,"194,200"
460956,566,"136,250"
461013,566,"69,031"
461032,566,"194,341"
461038,566,"210,696"
461044,566,"245,049"
461061,566,"236,165"
461097,566,"194,283"
461106,566,"189,283"
461112,566,"68,333"
461118,566,"20,000"
461415,566,"151,000"
461421,566,"185,400"
461446,566,"79,000"
461449,566,"118,271"
461455,566,"205,950"
461460,566,"165,900"
461463,566,"192,674"
461473,566,"174,234"
461479,566,"186,956"
461490,566,"161,556"
461509,566,"177,700"
461512,566,"166,333"
461542,566,"138,667"
461554,566,"199,389"
461563,566,"191,600"
461566,566,"194,514"
461569,566,"155,131"
461601,566,"189,432"
461613,566,"186,956"
461622,566,"144,100"
461651,566,"194,261"
461654,566,"204,178"
461708,566,"120,000"
461720,566,"121,600"
461726,566,"211,632"
461729,566,"182,764"
461756,566,"148,700"
462783,566,"162,751"
484495,566,"20,000"
505649,566,"205,950"
542200,566,"174,600"
642156,566,"185,235"
642224,566,"216,187"
642226,566,"178,880"
642228,566,"177,400"
701233,566,"198,400"
702130,566,"194,200"
702459,566,"194,587"
733175,566,"20,000"
797179,566,"193,988"
798619,566,"210,741"
798746,566,"193,792"
798871,566,"184,928"
798882,566,"147,800"
798897,566,"205,950"
798922,566,"161,556"
798998,566,"67,508"
799030,566,"193,880"
799035,566,"191,616"
799040,566,"175,545"
799054,566,"194,000"
799060,566,"187,547"
799106,566,"184,850"
799107,566,"149,797"
799140,566,"184,873"
799200,566,"160,633"
799218,566,"170,157"
799304,566,"126,296"
799317,566,"167,000"
799329,566,"191,838"
799347,566,"191,832"
799361,566,"140,600"
799382,566,"131,800"
799387,566,"204,178"
800333,566,"168,800"
806059,566,"182,300"
992127,566,"178,024"
992130,566,"184,677"
992146,566,"183,333"
992162,566,"184,909"
992165,566,"153,472"
996137,566,"177,733"
996167,566,"66,533"
996213,566,"186,948"
996214,566,"181,946"
996301,566,"159,815"
996312,566,"100,000"
996314,566,"189,300"
996324,566,"184,901"
996325,566,"185,500"
996335,566,"183,800"
996341,566,"147,591"
996393,566,"183,100"
996409,566,"161,556"
996419,566,"167,000"
996439,566,"186,948"
996845,566,"175,173"
996849,566,"194,027"
997584,566,"157,333"
999172,566,"175,833"
999178,566,"177,066"
999221,566,"182,027"
999235,566,"175,600"
1054878,566,"199,081"
1054881,566,"182,600"
1054892,566,"181,376"
1054942,566,"180,419"
1054944,566,"181,998"
1054951,566,"156,376"
1054958,566,"136,100"
1054966,566,"188,400"
1054968,566,"181,376"
1054982,566,"174,000"
1054987,566,"181,936"
1054994,566,"175,795"
1054999,566,"182,000"
1055001,566,"186,956"
1055028,566,"182,057"
1055100,566,"169,500"
1055101,566,"180,419"
1055104,566,"186,057"
1055797,566,"221,013"
1055810,566,"153,798"
1055831,566,"181,376"
1055938,566,"132,737"
1055946,566,"193,549"
1055959,566,"179,378"
148413,566,"506,700"
169069,566,"568,000"
175938,566,"272,911"
178379,566,"226,734"
180537,566,"194,709"
195925,566,"181,560"
348544,566,"287,000"
412379,566,"246,268"
415442,566,"210,121"
455524,566,"311,000"
455600,566,"334,803"
456386,566,"266,700"
457233,566,"150,000"
457239,566,"302,000"
457271,566,"50,000"
458742,566,"241,538"
458751,566,"40,000"
459084,566,"199,799"
459407,566,"148,700"
459705,566,"156,200"
459719,566,"193,974"
459732,566,"239,405"
459804,566,"300,000"
459837,566,"120,000"
459855,566,"247,001"
459897,566,"230,184"
460974,566,"231,017"
460977,566,"166,512"
460990,566,"193,200"
460999,566,"280,975"
461148,566,"208,195"
461297,566,"219,759"
461326,566,"172,000"
461335,566,"275,453"
461384,566,"247,200"
461392,566,"161,754"
480341,566,"209,772"
601488,566,"263,470"
641920,566,"462,267"
700910,566,"200,000"
735056,566,"301,834"
798622,566,"239,500"
868334,566,"189,014"
972150,566,"145,533"
999761,566,"211,000"
1032239,566,"215,500"
1032266,566,"254,762"
1032310,566,"148,700"
1032452,566,"233,984"
1032467,566,"216,221"
1032608,566,"257,161"
1032625,566,"52,667"
1050508,566,"220,024"
754985,566,"260,328"
858994,566,"198,400"
941819,566,"59,667"
941822,566,"95,245"
955539,566,"168,651"
955540,566,"188,570"
978525,566,"149,968"
1005172,566,"89,753"
981111,567,"548,163"
981120,567,"287,404"
981124,567,"331,250"
981131,567,"280,300"
985356,567,"521,795"
985360,567,"553,590"
985369,567,"113,329"
985383,567,"75,362"
993194,567,"345,888"
993205,567,"348,333"
1042106,567,"139,334"
1044689,567,"75,372"
342051,567,"139,657"
343436,567,"249,333"
744497,567,"205,787"
744507,567,"312,973"
744511,567,"161,556"
744520,567,"156,005"
744525,567,"239,333"
744547,567,"392,944"
744561,567,"94,973"
744591,567,"227,666"
744593,567,"179,757"
744643,567,"116,330"
744644,567,"125,817"
744676,567,"88,647"
831966,567,"182,149"
831969,567,"129,257"
831971,567,"140,487"
831972,567,"169,831"
831974,567,"46,711"
831979,567,"326,429"
831986,567,"128,000"
831987,567,"69,088"
831989,567,"265,747"
831990,567,"159,331"
831991,567,"87,818"
831994,567,"169,831"
831995,567,"116,553"
831998,567,"168,900"
832000,567,"152,333"
832001,567,"182,057"
832002,567,"179,195"
832003,567,"162,495"
832015,567,"161,633"
832022,567,"169,831"
832025,567,"167,386"
832026,567,"324,400"
832029,567,"164,325"
832031,567,"173,100"
832036,567,"170,162"
832037,567,"142,757"
832038,567,"169,683"
832041,567,"169,780"
832046,567,"276,519"
832050,567,"167,000"
832051,567,"179,633"
832052,567,"131,862"
832053,567,"136,912"
832055,567,"190,271"
832057,567,"169,831"
837342,567,"134,316"
847505,567,"197,609"
853148,567,"172,988"
853159,567,"472,628"
853163,567,"113,333"
853173,567,"106,852"
853184,567,"113,329"
853189,567,"266,000"
1031412,567,"96,474"
1031414,567,"143,387"
1031424,567,"97,600"
1031426,567,"97,233"
1031479,567,"167,000"
1031486,567,"169,831"
1031510,567,"97,233"
1031516,567,"88,881"
1031520,567,"167,000"
744501,567,"91,000"
744504,567,"163,704"
744512,567,"542,667"
744514,567,"339,807"
744515,567,"22,200"
744516,567,"168,900"
744517,567,"200,444"
744535,567,"181,567"
744543,567,"578,835"
744560,567,"166,993"
744569,567,"168,185"
744573,567,"254,792"
744584,567,"322,502"
744595,567,"38,569"
744596,567,"322,506"
744602,567,"148,489"
744605,567,"148,489"
744606,567,"145,379"
744610,567,"136,100"
744626,567,"121,647"
744627,567,"128,360"
744628,567,"121,809"
744650,567,"274,316"
744659,567,"223,626"
744665,567,"208,764"
744666,567,"116,556"
744673,567,"152,230"
744677,567,"255,356"
744681,567,"150,269"
744683,567,"213,845"
820844,567,"313,650"
820849,567,"339,807"
820850,567,"167,000"
820852,567,"184,111"
820855,567,"234,369"
820859,567,"193,023"
820863,567,"242,554"
820864,567,"191,744"
820865,567,"226,033"
820867,567,"208,512"
820876,567,"234,000"
820877,567,"194,886"
820881,567,"215,300"
826303,567,"648,474"
826413,567,"340,005"
832010,567,"97,233"
832014,567,"97,233"
832028,567,"136,702"
832030,567,"97,600"
832032,567,"112,661"
832033,567,"114,000"
837327,567,"256,680"
837334,567,"128,360"
839085,567,"27,300"
847495,567,"180,495"
847498,567,"148,489"
847511,567,"219,593"
853151,567,"167,000"
853153,567,"185,428"
853156,567,"397,239"
853165,567,"143,500"
853175,567,"129,243"
853177,567,"133,727"
853178,567,"78,950"
853180,567,"193,200"
853185,567,"133,153"
853190,567,"245,633"
853191,567,"198,127"
853192,567,"276,300"
964225,567,"223,626"
964227,567,"249,100"
964228,567,"138,043"
977402,567,"255,763"
977709,567,"206,510"
979126,567,"205,118"
176713,567,"113,329"
176769,567,"194,628"
177441,567,"215,300"
247220,567,"184,905"
247418,567,"193,200"
342097,567,"196,582"
342115,567,"222,790"
342123,567,"196,653"
342147,567,"227,033"
342153,567,"220,246"
342177,567,"205,438"
342189,567,"191,838"
342219,567,"221,885"
342231,567,"218,217"
342237,567,"69,576"
342255,567,"223,324"
342261,567,"133,000"
342273,567,"20,000"
342285,567,"219,591"
342297,567,"130,099"
342321,567,"223,500"
342327,567,"26,600"
342333,567,"146,000"
342339,567,"140,167"
342363,567,"139,182"
342387,567,"223,576"
342405,567,"208,312"
342411,567,"140,251"
342435,567,"89,138"
342471,567,"217,198"
342483,567,"132,843"
342489,567,"185,000"
342495,567,"228,918"
342537,567,"226,583"
342555,567,"134,971"
342561,567,"200,192"
342567,567,"53,300"
342573,567,"229,309"
342585,567,"227,900"
342597,567,"222,896"
342603,567,"223,627"
342615,567,"122,858"
342621,567,"228,717"
342648,567,"140,167"
342658,567,"223,626"
342663,567,"203,937"
342673,567,"228,517"
342678,567,"205,270"
342683,567,"222,298"
342688,567,"215,100"
342723,567,"65,033"
342728,567,"69,560"
342759,567,"147,800"
342788,567,"28,600"
342798,567,"27,600"
342808,567,"222,665"
342813,567,"222,862"
342818,567,"113,333"
342883,567,"215,300"
342898,567,"161,351"
342912,567,"220,689"
342942,567,"221,813"
342947,567,"221,181"
342957,567,"122,800"
342982,567,"137,999"
342997,567,"223,627"
343017,567,"139,946"
343021,567,"130,507"
343026,567,"130,862"
343036,567,"135,248"
343050,567,"145,200"
343103,567,"213,833"
343108,567,"223,500"
343133,567,"160,800"
343138,567,"209,049"
343148,567,"140,000"
343193,567,"160,993"
343242,567,"77,299"
343257,567,"166,526"
343282,567,"267,100"
343302,567,"303,900"
343307,567,"138,930"
343317,567,"223,624"
343336,567,"222,320"
343342,567,"281,976"
343352,567,"132,653"
343357,567,"142,286"
343372,567,"33,400"
343377,567,"223,563"
343402,567,"77,440"
343427,567,"141,333"
343456,567,"177,361"
343481,567,"205,032"
343511,567,"219,122"
343550,567,"206,400"
343609,567,"223,500"
343653,567,"216,027"
343658,567,"165,927"
343663,567,"263,021"
343668,567,"221,111"
343684,567,"222,866"
343694,567,"228,300"
343698,567,"214,127"
343714,567,"177,733"
343724,567,"138,958"
343757,567,"86,500"
343777,567,"144,460"
343808,567,"221,685"
343813,567,"190,755"
343828,567,"86,880"
343844,567,"228,333"
343857,567,"185,800"
343859,567,"139,946"
343868,567,"116,556"
343903,567,"133,018"
343908,567,"228,921"
343913,567,"148,253"
343929,567,"222,575"
343934,567,"148,249"
343948,567,"65,033"
343953,567,"222,278"
343958,567,"197,550"
343978,567,"250,888"
343993,567,"222,309"
344033,567,"200,306"
344062,567,"230,838"
344069,567,"95,452"
344089,567,"221,251"
344106,567,"156,267"
344117,567,"142,850"
344122,567,"202,057"
344127,567,"220,879"
344132,567,"217,153"
344137,567,"217,832"
344152,567,"77,443"
344157,567,"214,573"
344182,567,"222,620"
344197,567,"219,527"
344202,567,"140,811"
344217,567,"146,182"
344227,567,"203,749"
344232,567,"211,286"
344237,567,"226,820"
344252,567,"222,470"
344297,567,"201,310"
344307,567,"140,991"
344311,567,"251,290"
344468,567,"132,653"
344588,567,"220,647"
344608,567,"182,057"
344613,567,"198,400"
344618,567,"210,807"
344632,567,"137,633"
344640,567,"139,222"
344644,567,"221,083"
344648,567,"135,547"
344664,567,"201,620"
433585,567,"54,905"
484302,567,"36,267"
505648,567,"314,209"
682505,567,"215,300"
702195,567,"182,291"
703387,567,"137,993"
734051,567,"180,942"
734285,567,"127,745"
734347,567,"187,943"
744664,567,"208,955"
798367,567,"36,100"
800151,567,"183,112"
800203,567,"134,800"
800217,567,"206,900"
800219,567,"201,883"
800226,567,"204,021"
800231,567,"130,000"
800242,567,"206,510"
800268,567,"133,924"
800278,567,"157,605"
800367,567,"201,619"
800371,567,"208,287"
800552,567,"204,207"
803592,567,"135,100"
803617,567,"166,205"
803621,567,"140,167"
803642,567,"144,934"
803647,567,"196,300"
803654,567,"64,686"
803657,567,"118,481"
803666,567,"147,171"
803679,567,"208,266"
803707,567,"208,271"
803900,567,"86,001"
803904,567,"197,473"
803925,567,"139,974"
803963,567,"107,104"
804013,567,"201,980"
804038,567,"66,534"
832062,567,"213,371"
845477,567,"152,714"
845480,567,"211,040"
845486,567,"210,863"
845515,567,"201,470"
845523,567,"208,261"
845530,567,"188,052"
845536,567,"132,564"
845538,567,"179,796"
845551,567,"74,700"
845581,567,"208,955"
845597,567,"156,200"
860445,567,"189,211"
1001262,567,"226,508"
1051786,567,"74,811"
1051797,567,"134,283"
1051799,567,"177,167"
1051836,567,"180,000"
1051891,567,"207,990"
1053469,567,"172,672"
1055710,567,"226,098"
274354,567,"200,212"
342858,567,"242,841"
343084,567,"103,810"
343089,567,"249,100"
343554,567,"240,418"
343689,567,"268,547"
344048,567,"293,117"
344282,567,"130,507"
344326,567,"157,340"
344336,567,"260,306"
344341,567,"76,912"
344346,567,"164,941"
344351,567,"103,810"
344361,567,"256,349"
344375,567,"259,157"
344423,567,"182,143"
344483,567,"258,459"
344493,567,"159,331"
344508,567,"159,333"
344524,567,"147,680"
344538,567,"274,976"
344694,567,"276,602"
344695,567,"169,831"
348640,567,"30,800"
348834,567,"259,830"
480401,567,"349,252"
519977,567,"232,473"
521182,567,"265,000"
642024,567,"242,082"
642057,567,"526,843"
642072,567,"440,284"
1005430,567,"291,040"
1005433,567,"257,860"
1005434,567,"255,116"
1005453,567,"108,994"
1005468,567,"152,715"
1005474,567,"201,922"
1032983,567,"262,609"
1033008,567,"80,300"
1049969,567,"205,402"
847506,567,"249,207"
853161,567,"167,000"
853162,567,"162,707"
853169,567,"97,233"
853170,567,"158,667"
853182,567,"90,077"
863599,567,"311,900"
983231,567,"100,453"
992429,567,"173,220"
1051816,567,"88,821"
455725,568,"20,000"
458240,568,"274,000"
973988,568,"486,772"
1001782,568,"491,932"
1002796,568,"34,500"
1017180,568,"296,466"
1039577,568,"310,694"
1043458,568,"311,809"
859104,568,"165,800"
820932,568,"161,200"
820933,568,"312,973"
820936,568,"198,400"
820937,568,"196,654"
820985,568,"197,823"
821027,568,"385,432"
821050,568,"482,963"
821075,568,"350,000"
821118,568,"172,214"
821132,568,"177,400"
821134,568,"183,634"
821135,568,"180,600"
821139,568,"109,164"
821150,568,"250,000"
821245,568,"490,000"
821246,568,"158,224"
821247,568,"143,500"
821248,568,"172,608"
821258,568,"231,800"
834832,568,"493,720"
859003,568,"200,000"
859013,568,"125,750"
859025,568,"156,716"
859035,568,"153,700"
859036,568,"162,500"
859038,568,"160,500"
859040,568,"162,470"
859055,568,"152,000"
859068,568,"10,000"
859072,568,"146,171"
859079,568,"184,752"
859080,568,"229,561"
859083,568,"60,000"
859091,568,"97,200"
859092,568,"100,000"
859098,568,"161,432"
859101,568,"161,020"
859103,568,"183,970"
859106,568,"152,279"
859107,568,"152,715"
859108,568,"126,600"
859120,568,"158,497"
859140,568,"162,113"
859143,568,"156,433"
859145,568,"207,934"
859146,568,"148,279"
859147,568,"230,962"
859568,568,"146,757"
867428,568,"258,805"
871214,568,"241,651"
871215,568,"206,200"
953221,568,"152,500"
973887,568,"97,000"
980975,568,"95,800"
980978,568,"107,911"
1005491,568,"112,033"
1012713,568,"97,163"
1017168,568,"143,840"
1017172,568,"143,840"
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017173,568,0
1017184,568,"98,099"
1039549,568,"97,811"
1039560,568,"96,700"
805430,568,"186,700"
805434,568,"158,224"
811843,568,"63,300"
818694,568,"188,900"
820892,568,"26,985"
820893,568,"171,149"
820895,568,"30,555"
820916,568,"933,829"
820917,568,"475,892"
820926,568,"657,006"
820931,568,"339,753"
820942,568,"169,400"
820943,568,"151,839"
820944,568,"201,149"
820961,568,"496,000"
820963,568,"184,151"
820970,568,"184,500"
820975,568,"359,167"
820980,568,"97,100"
820990,568,"10,100"
820992,568,"215,300"
821006,568,"338,148"
821013,568,"191,600"
821014,568,"105,000"
821026,568,"32,065"
821028,568,"399,750"
821037,568,"168,900"
821061,568,"234,253"
821062,568,"321,628"
821066,568,"35,000"
821078,568,"590,000"
821086,568,"339,016"
821092,568,"226,033"
821093,568,"219,348"
821097,568,"149,463"
821098,568,"219,500"
821110,568,"172,672"
821122,568,"182,370"
821155,568,"215,100"
821156,568,"226,509"
821163,568,"232,100"
821164,568,"23,900"
821170,568,"296,495"
821179,568,"222,799"
821180,568,"334,605"
821186,568,"226,873"
821188,568,"234,363"
821189,568,"215,760"
821190,568,"110,000"
821195,568,"232,100"
821201,568,"209,000"
821231,568,"185,631"
821233,568,"328,119"
821234,568,"232,100"
821238,568,"180,600"
821239,568,"35,100"
821241,568,"558,076"
821254,568,"314,059"
821269,568,"185,680"
821270,568,"322,506"
821271,568,"20,000"
821282,568,"233,906"
821286,568,"340,006"
821287,568,"230,000"
821290,568,"233,021"
821291,568,"215,760"
821292,568,"201,620"
821299,568,"340,000"
821303,568,"232,100"
821312,568,"337,440"
821319,568,"190,174"
821331,568,"181,007"
821346,568,"219,624"
821347,568,"216,455"
821352,568,"223,860"
821356,568,"23,900"
837420,568,"138,951"
847515,568,"99,460"
853201,568,"148,700"
859058,568,"169,006"
859062,568,"137,934"
859066,568,"82,667"
859116,568,"172,672"
859125,568,"82,573"
867406,568,"308,189"
867418,568,"197,500"
867420,568,"231,875"
870630,568,"150,000"
871217,568,"128,884"
953219,568,"182,027"
966227,568,"203,704"
966685,568,"221,513"
966727,568,"223,867"
971206,568,"40,700"
974046,568,"127,600"
1001797,568,"211,720"
1002794,568,"202,300"
1005466,568,"204,341"
1005472,568,"235,600"
1005499,568,"329,093"
1005504,568,"129,456"
1005507,568,"129,456"
1005527,568,"130,678"
1005532,568,"123,000"
1005667,568,"127,500"
1017183,568,"206,900"
1017210,568,"129,223"
1039554,568,"126,579"
1039555,568,"131,700"
1039575,568,"322,500"
1039589,568,"121,300"
1039591,568,"263,400"
1039729,568,"81,900"
1039768,568,"128,360"
1039769,568,"126,500"
1046884,568,"222,813"
1046889,568,"123,000"
1046898,568,"203,704"
1050943,568,"84,400"
1073699,568,"230,962"
292966,568,"27,100"
305733,568,"202,292"
323996,568,"194,200"
324018,568,"33,400"
324041,568,"261,700"
324044,568,"28,600"
324047,568,"189,360"
324050,568,"236,500"
324056,568,"117,221"
324117,568,"175,600"
324140,568,"194,200"
324160,568,"159,201"
324166,568,"185,800"
324169,568,"260,665"
324193,568,"182,432"
324198,568,"186,992"
324226,568,"231,517"
324262,568,"193,200"
324268,568,"190,000"
324283,568,"23,310"
324312,568,"50,000"
324357,568,"168,000"
324360,568,"107,000"
324369,568,"80,701"
324372,568,"116,556"
324387,568,"202,600"
324390,568,"184,100"
324402,568,"188,900"
324408,568,"194,575"
324414,568,"188,720"
